,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,06,19,2,6,01,03,ログインボーナス
0,06,19,2,6,01,04,ウジラーサン
0,06,19,2,6,01,05,トーセンコハク
0,06,19,2,6,01,08,ビレッジベルベ
0,06,19,2,6,01,10,リーピングリーズン
0,06,19,2,6,01,11,ティヤム
0,06,19,2,6,02,01,トモジャドット
0,06,19,2,6,02,02,ニシノビアンカ
0,06,19,2,6,02,05,サマーアイランド
0,06,19,2,6,02,12,アラニ
0,06,19,2,6,02,15,クリアセーリング
0,06,19,2,6,03,04,トゥルボー
0,06,19,2,6,03,11,ハヤテジョー
0,06,19,2,6,05,04,オセアグレイト
0,06,19,2,6,06,01,マイネルエキサイト
0,06,19,2,6,06,03,ジユウノメガミ
0,06,19,2,6,06,10,ザダル
0,06,19,2,6,07,11,アストロローグ
0,06,19,2,6,07,16,サトノユニゾン
0,06,19,2,6,08,11,サクラトップスター
0,06,19,2,6,09,03,ウインイクシード
0,06,19,2,6,09,10,セガールモチンモク
0,07,19,2,2,01,02,アドマイヤジョイ
0,07,19,2,2,01,07,エターナルディーバ
0,07,19,2,2,02,04,ダイユウブライアン
0,07,19,2,2,02,10,アイファーアクター
0,07,19,2,2,02,14,ペイシャカノープス
0,07,19,2,2,03,02,ニシノオウキ
0,07,19,2,2,03,07,リンガスビャクヤ
0,07,19,2,2,03,10,カフジロッソ
0,07,19,2,2,04,01,トラピッチェ
0,07,19,2,2,06,14,ハッピーオーキッド
0,07,19,2,2,08,09,フッカツノノロシ
0,07,19,2,2,08,10,ダイヤクリーガー
0,07,19,2,2,09,07,アプルーヴァル
0,07,19,2,2,09,08,ベストティアーズ
0,07,19,2,2,10,06,ロンドンテソーロ
0,09,19,1,6,01,03,ジューンアイリス
0,09,19,1,6,01,08,ユウチャージ
0,09,19,1,6,01,09,タガノハツコイ
0,09,19,1,6,02,05,グレートリープ
0,09,19,1,6,02,10,トモジャファイブ
0,09,19,1,6,02,11,ヘニーオーザ
0,09,19,1,6,02,12,テイエムブランコ
0,09,19,1,6,02,15,メイショウワキザシ
0,09,19,1,6,03,04,シイチ
0,09,19,1,6,04,02,ジョーミラー
0,09,19,1,6,04,03,ライズ
0,09,19,1,6,04,06,スズカクローカス
0,09,19,1,6,04,11,パラーティウム
0,09,19,1,6,04,15,ナツバ
0,09,19,1,6,05,02,クライストチャーチ
0,09,19,1,6,05,05,カリボール
0,09,19,1,6,05,08,レーヴドゥラメール
0,09,19,1,6,05,12,ミヤビパーフェクト
0,09,19,1,6,08,06,シップーコウライ
0,09,19,1,6,09,06,プリンスオブペスカ
0,09,19,1,6,11,12,キュールエサクラ
